,internet_service_type_id,internet_service_type,payment_type_id,payment_type,contract_type_id,contract_type,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
5767,3,None,2,Mailed check,3,Two year,1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.7,301.55,No
5768,3,None,2,Mailed check,3,Two year,1705-GUHPV,Female,0,No,No,63,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.2,1618.2,No
5769,3,None,2,Mailed check,3,Two year,1709-EJDOX,Female,0,Yes,Yes,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,948.9,No
5770,3,None,4,Credit card (automatic),2,One year,1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.2,1068.15,No
5771,3,None,2,Mailed check,1,Month-to-month,1724-IQWNM,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.3,19.3,No
5772,3,None,2,Mailed check,1,Month-to-month,1725-MIMXW,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.45,19.45,Yes
5773,3,None,2,Mailed check,3,Two year,1734-ZMNTZ,Female,0,Yes,Yes,11,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,300.7,No
5774,3,None,2,Mailed check,1,Month-to-month,1735-XMJVH,Male,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.35,152.6,No
5775,3,None,1,Electronic check,1,Month-to-month,1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.7,780.2,No
5776,3,None,2,Mailed check,2,One year,1755-FZQEC,Male,0,No,No,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,791.15,No
5777,3,None,2,Mailed check,1,Month-to-month,1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,40.25,No
5778,3,None,3,Bank transfer (automatic),2,One year,1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,746.75,No
5779,3,None,2,Mailed check,1,Month-to-month,1760-CAZHT,Male,0,No,Yes,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.8,460.2,No
5780,3,None,3,Bank transfer (automatic),2,One year,1763-KUAAW,Female,1,No,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,369.6,No
5781,3,None,4,Credit card (automatic),3,Two year,1764-VUUMT,Male,0,No,Yes,66,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,1269.1,No
5782,3,None,2,Mailed check,3,Two year,1767-CJKBA,Male,0,No,No,66,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.1,1697.7,No
5783,3,None,3,Bank transfer (automatic),2,One year,1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.1,682.1,No
5784,3,None,2,Mailed check,1,Month-to-month,1784-BXEFA,Female,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.55,187.35,No
5785,3,None,2,Mailed check,3,Two year,1790-NESIO,Female,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.4,261.3,No
5786,3,None,2,Mailed check,1,Month-to-month,1796-JANOW,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,38.15,No
5787,3,None,3,Bank transfer (automatic),2,One year,1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.8,1336.65,No
5788,3,None,2,Mailed check,1,Month-to-month,1814-DKOLC,Female,0,No,No,5,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.45,134.75,No
5789,3,None,3,Bank transfer (automatic),3,Two year,1820-DJFPH,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.05,1709.15,No
5790,3,None,4,Credit card (automatic),3,Two year,1830-IPXVJ,Female,0,Yes,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,1311.6,No
5791,3,None,2,Mailed check,2,One year,1834-WULEG,Male,0,Yes,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,439.75,No
5792,3,None,3,Bank transfer (automatic),3,Two year,1839-FBNFR,Female,0,Yes,Yes,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.85,854.8,No
5793,3,None,1,Electronic check,2,One year,1839-UMACK,Male,0,No,No,42,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.05,949.85,No
5794,3,None,2,Mailed check,3,Two year,1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.85,272.35,No
5795,3,None,2,Mailed check,1,Month-to-month,1850-AKQEP,Male,0,No,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,178.7,No
5796,3,None,2,Mailed check,3,Two year,1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.8,1514.85,No
5797,3,None,2,Mailed check,1,Month-to-month,1855-CFULU,Female,1,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,91.45,No
5798,3,None,3,Bank transfer (automatic),3,Two year,1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,1057,No
5799,3,None,4,Credit card (automatic),1,Month-to-month,1866-ZSLJM,Male,0,No,No,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,402.85,No
5800,3,None,2,Mailed check,2,One year,1872-EBWSC,Female,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,617.35,No
5801,3,None,2,Mailed check,2,One year,1897-RCFUM,Female,0,Yes,Yes,39,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.2,914.6,No
5802,3,None,2,Mailed check,1,Month-to-month,1905-OEILC,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,19.5,No
5803,3,None,3,Bank transfer (automatic),2,One year,1915-OAKWD,Female,0,No,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.3,360.35,No
5804,3,None,4,Credit card (automatic),1,Month-to-month,1925-GMVBW,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.55,96.1,No
5805,3,None,3,Bank transfer (automatic),3,Two year,1926-QUZNN,Female,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.25,1841.2,No
5806,3,None,4,Credit card (automatic),3,Two year,1927-QEWMY,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,1502.25,No
5807,3,None,2,Mailed check,2,One year,1930-BZLHI,Male,0,No,No,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.35,422.7,No
5808,3,None,4,Credit card (automatic),2,One year,1934-MKPXS,Male,0,Yes,Yes,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,620.55,No
5809,3,None,2,Mailed check,1,Month-to-month,1934-SJVJK,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.15,20.15,Yes
5810,3,None,2,Mailed check,3,Two year,1945-XISKS,Female,0,Yes,No,67,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,1335.2,No
5811,3,None,2,Mailed check,2,One year,1952-DVVSW,Female,0,Yes,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,184.4,No
5812,3,None,3,Bank transfer (automatic),3,Two year,1955-IBMMB,Male,0,No,No,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.2,1192.3,No
5813,3,None,2,Mailed check,1,Month-to-month,1963-VAUKV,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,20.4,Yes
5814,3,None,2,Mailed check,2,One year,1964-SVLEA,Male,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.7,415.9,No
5815,3,None,3,Bank transfer (automatic),3,Two year,1970-KKFWL,Female,0,No,No,35,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.3,797.1,No
5816,3,None,4,Credit card (automatic),3,Two year,1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.6,514.75,No
5817,3,None,1,Electronic check,1,Month-to-month,1984-GPTEH,Female,0,No,No,29,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.15,702,No
5818,3,None,3,Bank transfer (automatic),3,Two year,1985-MBRYP,Female,0,No,No,43,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.65,779.25,No
5819,3,None,4,Credit card (automatic),3,Two year,1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.05,1873.7,No
5820,3,None,2,Mailed check,1,Month-to-month,1991-VOPLL,Female,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.05,157.65,No
5821,3,None,2,Mailed check,2,One year,1998-VHJHK,Female,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.15,501.35,No
5822,3,None,2,Mailed check,1,Month-to-month,2002-MZHWP,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,20.5,Yes
5823,3,None,2,Mailed check,3,Two year,2005-DWQZJ,Female,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.05,201.7,No
5824,3,None,3,Bank transfer (automatic),3,Two year,2007-QVGAW,Female,0,Yes,Yes,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.35,1292.65,No
5825,3,None,2,Mailed check,3,Two year,2017-CCBLH,Female,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,141.6,No
5826,3,None,1,Electronic check,1,Month-to-month,2023-VQFDL,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.0,348.8,No
5827,3,None,4,Credit card (automatic),3,Two year,2030-BTZRO,Male,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.4,107.6,No
5828,3,None,4,Credit card (automatic),3,Two year,2050-ONYDQ,Female,0,Yes,Yes,65,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.0,1654.85,No
5829,3,None,3,Bank transfer (automatic),1,Month-to-month,2061-VVFST,Female,0,Yes,No,37,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,805.2,No
5830,3,None,3,Bank transfer (automatic),3,Two year,2068-WWXQZ,Male,0,No,No,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,902,No
5831,3,None,3,Bank transfer (automatic),3,Two year,2072-ZVJJX,Male,0,Yes,No,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.25,1728.2,No
5832,3,None,3,Bank transfer (automatic),3,Two year,2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,1153.25,No
5833,3,None,2,Mailed check,1,Month-to-month,2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.4,25.4,No
5834,3,None,2,Mailed check,1,Month-to-month,2081-KJSQF,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.25,20.25,No
5835,3,None,3,Bank transfer (automatic),1,Month-to-month,2085-JVGAD,Male,0,Yes,No,37,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,697.65,No
5836,3,None,2,Mailed check,1,Month-to-month,2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,275.9,No
5837,3,None,2,Mailed check,3,Two year,2097-YVPKN,Male,0,No,No,65,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.75,1654.75,No
5838,3,None,2,Mailed check,1,Month-to-month,2111-DWYHN,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,21.1,21.1,No
5839,3,None,2,Mailed check,1,Month-to-month,2120-SMPEX,Male,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.15,536.35,No
5840,3,None,4,Credit card (automatic),2,One year,2122-SZZZD,Male,0,No,No,44,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,835.5,No
5841,3,None,1,Electronic check,1,Month-to-month,2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.2,1077.5,No
5842,3,None,2,Mailed check,3,Two year,2138-VFAPZ,Female,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.7,263.65,No
5843,3,None,4,Credit card (automatic),3,Two year,2143-LJULT,Female,0,Yes,No,67,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.25,1733.15,No
5844,3,None,4,Credit card (automatic),3,Two year,2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.3,1192.7,No
5845,3,None,3,Bank transfer (automatic),2,One year,2150-OEGBV,Male,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,562.6,No
5846,3,None,4,Credit card (automatic),1,Month-to-month,2159-TURXX,Male,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,95.55,No
5847,3,None,2,Mailed check,1,Month-to-month,2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,406.05,No
5848,3,None,4,Credit card (automatic),3,Two year,2169-RRLFW,Female,0,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.6,1888.25,No
5849,3,None,4,Credit card (automatic),1,Month-to-month,2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.45,674.55,No
5850,3,None,3,Bank transfer (automatic),3,Two year,2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.95,1303.25,No
5851,3,None,2,Mailed check,3,Two year,2207-RYYRL,Male,0,Yes,Yes,52,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.55,1331.05,No
5852,3,None,3,Bank transfer (automatic),3,Two year,2208-MPXIO,Female,0,Yes,Yes,45,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.0,886.4,No
5853,3,None,2,Mailed check,3,Two year,2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.25,1077.95,No
5854,3,None,4,Credit card (automatic),1,Month-to-month,2220-IAHLS,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,19.4,No
5855,3,None,3,Bank transfer (automatic),1,Month-to-month,2223-KAGMX,Female,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,289.3,Yes
5856,3,None,2,Mailed check,3,Two year,2228-BZDEE,Female,0,No,No,54,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,1079.45,No
5857,3,None,2,Mailed check,3,Two year,2229-DPMBI,Female,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,162.15,No
5858,3,None,2,Mailed check,3,Two year,2230-XTUWL,Female,0,Yes,Yes,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,883.35,No
5859,3,None,2,Mailed check,1,Month-to-month,2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.3,132.25,No
5860,3,None,4,Credit card (automatic),3,Two year,2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,1218.45,No
5861,3,None,2,Mailed check,2,One year,2239-CFOUJ,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,20.4,No
5862,3,None,2,Mailed check,1,Month-to-month,2243-FNMMI,Male,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,415.4,No
5863,3,None,2,Mailed check,3,Two year,2263-SFSQZ,Male,0,Yes,Yes,51,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.95,1222.25,No
5864,3,None,2,Mailed check,3,Two year,2266-FUBDZ,Male,0,Yes,Yes,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,278.85,No
5865,3,None,3,Bank transfer (automatic),2,One year,2277-AXSDC,Female,0,No,No,32,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,624.15,No
5866,3,None,2,Mailed check,3,Two year,2300-RQGOI,Female,0,No,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,741.5,No
5867,3,None,3,Bank transfer (automatic),1,Month-to-month,2303-PJYHN,Female,0,Yes,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,52,No
5868,3,None,2,Mailed check,1,Month-to-month,2308-STERM,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,61.05,No
5869,3,None,1,Electronic check,1,Month-to-month,2320-JRSDE,Female,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.9,19.9,Yes
5870,3,None,2,Mailed check,2,One year,2320-TZRRH,Female,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,403.15,No
5871,3,None,2,Mailed check,1,Month-to-month,2320-YKQBO,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.3,144.95,No
5872,3,None,3,Bank transfer (automatic),2,One year,2324-AALNO,Female,0,No,No,48,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.55,1203.95,No
5873,3,None,2,Mailed check,1,Month-to-month,2332-EFBJY,Male,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.7,342.4,Yes
5874,3,None,4,Credit card (automatic),2,One year,2332-TODQS,Female,0,No,No,48,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.05,1171.5,No
5875,3,None,4,Credit card (automatic),3,Two year,2333-KWEWW,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,388.6,No
5876,3,None,2,Mailed check,1,Month-to-month,2342-CKIAO,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,41.2,No
5877,3,None,4,Credit card (automatic),3,Two year,2346-CZYIL,Male,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,531.6,No
5878,3,None,4,Credit card (automatic),3,Two year,2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,1191.4,No
5879,3,None,2,Mailed check,2,One year,2351-RRBUE,Female,0,Yes,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,134.05,No
5880,3,None,2,Mailed check,1,Month-to-month,2369-FEVNO,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.9,19.9,No
5881,3,None,2,Mailed check,1,Month-to-month,2371-JUNGC,Male,0,No,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,208,No
5882,3,None,2,Mailed check,3,Two year,2384-OVPSA,Female,1,No,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.2,735.9,No
5883,3,None,2,Mailed check,2,One year,2387-KDZQY,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.1,279.5,No
5884,3,None,2,Mailed check,1,Month-to-month,2393-DIVAI,Female,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.0,61.7,No
5885,3,None,2,Mailed check,3,Two year,2400-FEQME,Male,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,1177.95,No
5886,3,None,2,Mailed check,1,Month-to-month,2410-CIYFZ,Male,0,No,Yes,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,42.9,No
5887,3,None,4,Credit card (automatic),3,Two year,2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.8,1119.9,No
5888,3,None,4,Credit card (automatic),3,Two year,2428-HYUNX,Male,1,Yes,No,44,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.35,847.25,No
5889,3,None,4,Credit card (automatic),1,Month-to-month,2428-ZMCTB,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,208.25,No
5890,3,None,3,Bank transfer (automatic),3,Two year,2429-AYKKO,Male,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,1434.1,No
5891,3,None,2,Mailed check,1,Month-to-month,2439-QKJUL,Male,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,109.8,No
5892,3,None,4,Credit card (automatic),3,Two year,2452-MRMZF,Female,1,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.7,1937.4,No
5893,3,None,2,Mailed check,1,Month-to-month,2465-BLLEU,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.75,19.75,No
5894,3,None,3,Bank transfer (automatic),2,One year,2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.7,395.6,No
5895,3,None,4,Credit card (automatic),1,Month-to-month,2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,169.75,No
5896,3,None,2,Mailed check,1,Month-to-month,2480-JZOSN,Female,0,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.65,20.65,No
5897,3,None,4,Credit card (automatic),3,Two year,2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.0,1498.35,No
5898,3,None,2,Mailed check,1,Month-to-month,2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.55,658.95,Yes
5899,3,None,2,Mailed check,2,One year,2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.4,84.75,No
5900,3,None,4,Credit card (automatic),3,Two year,2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.75,1864.2,No
5901,3,None,3,Bank transfer (automatic),3,Two year,2511-ALLCS,Female,0,Yes,Yes,35,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.3,821.6,No
5902,3,None,2,Mailed check,3,Two year,2520-SGTTA,Female,0,Yes,Yes,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0, ,No
5903,3,None,2,Mailed check,3,Two year,2525-GVKQU,Female,0,No,No,60,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.6,1093,No
5904,3,None,4,Credit card (automatic),1,Month-to-month,2542-HYGIQ,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,19.95,No
5905,3,None,3,Bank transfer (automatic),3,Two year,2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.7,1492.1,No
5906,3,None,2,Mailed check,2,One year,2550-QHZGP,Male,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,128.6,No
5907,3,None,3,Bank transfer (automatic),2,One year,2560-QTSBS,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,23.3,1623.15,No
5908,3,None,3,Bank transfer (automatic),3,Two year,2560-WBWXF,Male,0,No,No,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.15,1498.85,No
5909,3,None,2,Mailed check,1,Month-to-month,2565-JSLRY,Male,0,No,No,1,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.05,24.05,Yes
5910,3,None,3,Bank transfer (automatic),3,Two year,2569-WGERO,Female,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,21.15,1419.4,No
5911,3,None,4,Credit card (automatic),1,Month-to-month,2576-HXMPA,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,19.55,No
5912,3,None,2,Mailed check,3,Two year,2587-YNLES,Female,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,100.35,No
